TREAT	INTENSITY	COLBLUM
RAND	_0.5	9.856161138
RAND	_0.5	9.152515676
RAND	_0.5	10.07461021
RAND	_0.5	7.448409903
RAND	_0.5	9.585774957
RAND	_0.5	14.47220205
RAND	_0.5	10.54363345
HITRT	_0.5	8.091912646
HITRT	_0.5	12.55176433
HITRT	_0.5	19.93500513
HITRT	_0.5	10.3176377
HITRT	_0.5	24.043648
HITRT	_0.5	10.63835206
HITRT	_0.5	6.65104163
HITRT	_0.5	7.371691701
HITRT	_0.5	8.920652566
HITRT	_0.5	9.642573394
HITRT	_0.5	13.57990728
HITRT	_0.5	8.508821283
HITRT	_0.5	7.991050381
HITRT	_0.5	11.59715635
HITRT	_0.5	15.75933427
HITRT	_0.5	11.74887299
HITRT	_0.5	12.21491318
HITRT	_0.5	10.31136641
HITRT	_0.5	14.51559456
HITRT	_0.5	7.374117545
HITRT	_0.5	7.096656417
HITRT	_0.5	11.64933581
HITRT	_0.5	5.604242624
HITRT	_0.5	9.983544605
HITRT	_0.5	2.389914448
HITRT	_0.5	7.359152157
HITRT	_0.5	9.73750749
HITRT	_0.5	10.59528762
HITRT	_0.5	8.221928458
HITRT	_0.5	6.734458675
HITRT	_0.5	9.984651362
HITRT	_0.5	6.24672923
HITRT	_0.5	9.002390237
HITRT	_0.5	15.36903707
HITRT	_0.5	16.34168152
HITRT	_0.5	11.0492581
HITRT	_0.5	14.3284574
HITRT	_0.5	12.32889418
HITRT	_0.5	11.12788434
HITRT	_0.5	9.561567942
HITRT	_0.5	8.217774852
HITRT	_0.5	13.50329965
HITRT	_0.5	6.00777333
HITRT	_0.5	5.192807502
HITRT	_0.5	10.43376514
HITRT	_0.5	10.06981416
HITRT	_0.5	8.438753873
HITRT	_0.5	11.20333825
HITRT	_0.5	8.87325694
HITRT	_0.5	11.63540833
HITRT	_0.5	12.36923096
HITRT	_0.5	13.52944117
HITRT	_0.5	7.007428525
HITRT	_0.5	8.719604559
HITRT	_0.5	9.085594083
HITRT	_0.5	5.971415037
HITRT	_0.5	11.01256213
HITRT	_0.5	8.62506278
HITRT	_0.5	14.84586864
HITRT	_0.5	10.0622595
HITRT	_0.5	10.52414162
HITRT	_0.5	7.095520638
HITRT	_0.5	13.0567903
HITRT	_0.5	13.81994239
HITRT	_0.5	10.38560702
HITRT	_0.5	7.517346073
HITRT	_0.5	9.565293711
HITRT	_0.5	9.610492592
HITRT	_0.5	10.07320814
HITRT	_0.5	8.554896868
HITRT	_0.5	8.934089564
HITRT	_0.5	8.716223001
HITRT	_0.5	14.80768507
HITRT	_0.5	7.475814138
HITRT	_0.5	13.40733303
HITRT	_0.5	7.605621935
HITRT	_0.5	7.782404171
HITRT	_0.5	8.473815599
HITRT	_0.5	10.58889419
HITRT	_0.5	10.64700125
HITRT	_0.5	12.65439384
HITRT	_0.5	16.02698117
HITRT	_0.5	7.30555276
HITRT	_0.5	10.68606753
HITRT	_0.5	11.87465359
HITRT	_0.5	12.30674378
HITRT	_0.5	8.875461576
HITRT	_0.5	12.48174854
HITRT	_0.5	8.328752486
HITRT	_0.5	13.20705486
HITRT	_0.5	15.09420192
HITRT	_0.5	4.667894207
HITRT	_0.5	9.663982877
HITRT	_0.5	12.04785361
HITRT	_0.5	12.72531444
HITRT	_0.5	9.804888432
HITRT	_0.5	11.86445809
HITRT	_0.5	10.81940624
LOTRT	_0.5	8.091912646
LOTRT	_0.5	0.77662817
LOTRT	_0.5	1.373427018
LOTRT	_0.5	3.219212722
LOTRT	_0.5	4.984599139
LOTRT	_0.5	2.657069243
LOTRT	_0.5	7.991050381
LOTRT	_0.5	1.181919007
LOTRT	_0.5	5.359374964
LOTRT	_0.5	14.51559456
LOTRT	_0.5	11.93112475
LOTRT	_0.5	0.9024833
LOTRT	_0.5	9.1742927
LOTRT	_0.5	11.84627285
LOTRT	_0.5	9.75627825
LOTRT	_0.5	13.89590265
LOTRT	_0.5	5.820707755
LOTRT	_0.5	8.692719006
LOTRT	_0.5	0.766791005
LOTRT	_0.5	12.3305483
LOTRT	_0.5	3.436603046
LOTRT	_0.5	7.822036081
LOTRT	_0.5	5.747840357
LOTRT	_0.5	0.660895417
LOTRT	_0.5	10.40835917
LOTRT	_0.5	8.110687108
LOTRT	_0.5	1.096718094
LOTRT	_0.5	15.03452864
LOTRT	_0.5	7.006478151
LOTRT	_0.5	6.261041513
LOTRT	_0.5	1.022103754
LOTRT	_0.5	8.845868637
LOTRT	_0.5	7.053921085
LOTRT	_0.5	0.979477729
LOTRT	_0.5	11.98466825
LOTRT	_0.5	12.04154721
LOTRT	_0.5	2.016692872
LOTRT	_0.5	0.943737658
LOTRT	_0.5	2.538536152
LOTRT	_0.5	8.934089564
LOTRT	_0.5	3.922191427
LOTRT	_0.5	8.236680309
LOTRT	_0.5	1.160774719
LOTRT	_0.5	1.337322323
LOTRT	_0.5	0.936543534
LOTRT	_0.5	16.7901466
LOTRT	_0.5	2.342909353
LOTRT	_0.5	1.629037874
LOTRT	_0.5	1.437249557
LOTRT	_0.5	16.2051953
LOTRT	_0.5	9.528372921
LOTRT	_0.5	13.45311861
LOTRT	_0.5	9.906776493
LOTRT	_0.5	2.950493971
LOTRT	_0.5	1.448227615
LOTRT	_0.5	15.04712151
LOTRT	_0.5	1.164107228
RAND	_0.75	8.091912646
RAND	_0.75	6.655958125
RAND	_0.75	8.52132988
RAND	_0.75	13.89293177
RAND	_0.75	14.31840837
RAND	_0.75	5.95670716
RAND	_0.75	9.2968007
RAND	_0.75	11.78697753
RAND	_0.75	8.00922204
RAND	_0.75	10.30381335
RAND	_0.75	8.38958637
RAND	_0.75	7.99105038
RAND	_0.75	9.388620069
RAND	_0.75	13.01128241
RAND	_0.75	16.46793817
RAND	_0.75	9.70029233
RAND	_0.75	5.781484704
RAND	_0.75	14.5155946
RAND	_0.75	16.79385511
RAND	_0.75	7.2417798
RAND	_0.75	15.83838673
RAND	_0.75	5.61895889
RAND	_0.75	12.21578648
RAND	_0.75	6.116863734
RAND	_0.75	9.63708999
RAND	_0.75	10.66584698
RAND	_0.75	12.04402456
RAND	_0.75	8.87506612
RAND	_0.75	7.984251023
RAND	_0.75	11.2423899
RAND	_0.75	8.82279142
RAND	_0.75	12.68430876
RAND	_0.75	21.15458745
RAND	_0.75	12.9014355
RAND	_0.75	8.82001364
RAND	_0.75	12.62813134
RAND	_0.75	18.98653716
RAND	_0.75	11.41710771
RAND	_0.75	8.746110691
RAND	_0.75	13.66844079
RAND	_0.75	12.01356507
RAND	_0.75	7.1839746
RAND	_0.75	14.4780942
RAND	_0.75	11.12197754
RAND	_0.75	9.86334261
RAND	_0.75	10.75781982
RAND	_0.75	8.712576742
RAND	_0.75	11.32452476
RAND	_0.75	13.52944117
RAND	_0.75	9.16769199
RAND	_0.75	9.74532867
RAND	_0.75	4.47006533
RAND	_0.75	15.27734607
RAND	_0.75	9.63037418
RAND	_0.75	6.817505767
RAND	_0.75	11.88521939
RAND	_0.75	15.26627976
RAND	_0.75	7.63340662
RAND	_0.75	10.73722493
RAND	_0.75	9.47451029
RAND	_0.75	10.09657678
RAND	_0.75	6.04939053
RAND	_0.75	12.43315947
RAND	_0.75	8.58217366
RAND	_0.75	9.64925685
RAND	_0.75	11.2432162
RAND	_0.75	10.81159645
RAND	_0.75	10.78717726
RAND	_0.75	16.42187223
RAND	_0.75	12.06683926
RAND	_0.75	9.57738849
RAND	_0.75	13.1485999
RAND	_0.75	8.98154955
RAND	_0.75	15.44488518
RAND	_0.75	12.1834909
RAND	_0.75	8.19453748
RAND	_0.75	9.111088244
RAND	_0.75	10.2239249
RAND	_0.75	12.95357397
RAND	_0.75	8.146993561
RAND	_0.75	7.84822315
RAND	_0.75	14.02430151
RAND	_0.75	10.29456784
RAND	_0.75	7.9567072
RAND	_0.75	11.58184719
RAND	_0.75	10.27828487
RAND	_0.75	5.62942787
RAND	_0.75	7.333902531
RAND	_0.75	8.93440868
RAND	_0.75	13.35345038
RAND	_0.75	10.90623608
RAND	_0.75	14.7472713
RAND	_0.75	11.07332451
RAND	_0.75	8.25993226
HITRT	_0.75	8.091912646
HITRT	_0.75	9.168470743
HITRT	_0.75	14.13002608
HITRT	_0.75	8.81586336
HITRT	_0.75	12.77384994
HITRT	_0.75	12.41177494
HITRT	_0.75	11.06364263
HITRT	_0.75	11.0464412
HITRT	_0.75	5.90504285
HITRT	_0.75	14.96579459
HITRT	_0.75	11.58827549
HITRT	_0.75	11.13749372
HITRT	_0.75	7.99105038
HITRT	_0.75	14.95146923
HITRT	_0.75	7.121860292
HITRT	_0.75	11.18640816
HITRT	_0.75	6.76282165
HITRT	_0.75	8.552060198
HITRT	_0.75	14.51559456
HITRT	_0.75	7.374117545
HITRT	_0.75	13.96770833
HITRT	_0.75	8.01458968
HITRT	_0.75	6.07119538
HITRT	_0.75	9.9835446
HITRT	_0.75	5.383538985
HITRT	_0.75	11.9674252
HITRT	_0.75	7.99008685
HITRT	_0.75	7.12425685
HITRT	_0.75	8.73307555
HITRT	_0.75	8.195818964
HITRT	_0.75	16.14942504
HITRT	_0.75	7.04003282
HITRT	_0.75	6.4646543
HITRT	_0.75	8.15513671
HITRT	_0.75	7.47001364
HITRT	_0.75	12.63976648
HITRT	_0.75	7.896504216
HITRT	_0.75	7.82203608
HITRT	_0.75	7.977553549
HITRT	_0.75	10.99458745
HITRT	_0.75	8.16964045
HITRT	_0.75	13.22527198
HITRT	_0.75	7.7804476
HITRT	_0.75	11.8479889
HITRT	_0.75	7.15648068
HITRT	_0.75	4.33707907
HITRT	_0.75	7.296783156
HITRT	_0.75	12.30761323
HITRT	_0.75	8.85230722
HITRT	_0.75	5.227484236
HITRT	_0.75	7.42443046
HITRT	_0.75	13.52944117
HITRT	_0.75	6.71388471
HITRT	_0.75	9.02288322
HITRT	_0.75	12.29257394
HITRT	_0.75	9.776786193
HITRT	_0.75	8.38024018
HITRT	_0.75	6.3898621
HITRT	_0.75	8.819331335
HITRT	_0.75	6.85437781
HITRT	_0.75	8.88107002
HITRT	_0.75	4.17367517
HITRT	_0.75	8.327656271
HITRT	_0.75	10.72121897
HITRT	_0.75	3.38414696
HITRT	_0.75	5.15525916
HITRT	_0.75	4.466039346
HITRT	_0.75	10.15956979
HITRT	_0.75	10.65724954
HITRT	_0.75	14.23442168
HITRT	_0.75	8.93408956
HITRT	_0.75	10.99128981
HITRT	_0.75	10.33795548
HITRT	_0.75	9.28784635
HITRT	_0.75	14.19169269
HITRT	_0.75	8.2115771
HITRT	_0.75	8.571621006
HITRT	_0.75	15.16794968
HITRT	_0.75	11.4054495
HITRT	_0.75	8.05698178
HITRT	_0.75	10.36871761
HITRT	_0.75	9.00573927
HITRT	_0.75	10.59223586
HITRT	_0.75	10.32838056
HITRT	_0.75	12.90575722
HITRT	_0.75	11.57395781
HITRT	_0.75	8.87546158
HITRT	_0.75	7.0426603
HITRT	_0.75	6.87000491
HITRT	_0.75	13.311155
HITRT	_0.75	9.382809817
HITRT	_0.75	5.04572903
HITRT	_0.75	11.71748602
HITRT	_0.75	7.57756274
HITRT	_0.75	7.4924116
HITRT	_0.75	11.4489327
HITRT	_0.75	12.63060157
LOTRT	_0.75	10.15452374
LOTRT	_0.75	9.877261009
LOTRT	_0.75	5.90504285
LOTRT	_0.75	2.65706924
LOTRT	_0.75	10.89719223
LOTRT	_0.75	7.99105038
LOTRT	_0.75	2.467795305
LOTRT	_0.75	14.51559456
LOTRT	_0.75	7.374117545
LOTRT	_0.75	0.513039009
LOTRT	_0.75	11.43700375
LOTRT	_0.75	2.389914448
LOTRT	_0.75	2.22679564
LOTRT	_0.75	6.050566382
LOTRT	_0.75	12.12916891
LOTRT	_0.75	0.86299474
LOTRT	_0.75	8.155136708
LOTRT	_0.75	3.28777155
LOTRT	_0.75	3.436603046
LOTRT	_0.75	13.03182498
LOTRT	_0.75	2.398436455
LOTRT	_0.75	3.248601967
LOTRT	_0.75	0.660895417
LOTRT	_0.75	2.1665662
LOTRT	_0.75	5.588389
LOTRT	_0.75	1.18464509
LOTRT	_0.75	1.60378486
LOTRT	_0.75	2.558258872
LOTRT	_0.75	1.871811786
LOTRT	_0.75	13.52944117
LOTRT	_0.75	3.60513118
LOTRT	_0.75	10.46321644
LOTRT	_0.75	3.663087993
LOTRT	_0.75	0.986609221
LOTRT	_0.75	1.73140616
LOTRT	_0.75	8.93408956
LOTRT	_0.75	1.358660992
LOTRT	_0.75	3.552357471
LOTRT	_0.75	1.33732232
LOTRT	_0.75	0.84489898
LOTRT	_0.75	1.177963757
LOTRT	_0.75	2.162758464
LOTRT	_0.75	4.11657729
LOTRT	_0.75	1.70777135
LOTRT	_0.75	12.46897641
LOTRT	_0.75	1.10410852
LOTRT	_0.75	4.64379785
LOTRT	_0.75	3.93106087
LOTRT	_0.75	11.1982672
LOTRT	_0.75	12.53792773
LOTRT	_0.75	11.71748602
LOTRT	_0.75	1.4509905
RAND	_0.9	6.151298548
RAND	_0.9	6.90148271
RAND	_0.9	9.17617343
RAND	_0.9	12.28521316
RAND	_0.9	2.829434167
RAND	_0.9	9.93690876
RAND	_0.9	9.8285642
RAND	_0.9	12.36118897
RAND	_0.9	16.38918145
RAND	_0.9	12.98167443
RAND	_0.9	7.99105038
RAND	_0.9	11.27038971
RAND	_0.9	9.903187007
RAND	_0.9	9.24574688
RAND	_0.9	16.39620646
RAND	_0.9	9.727543045
RAND	_0.9	14.5155946
RAND	_0.9	12.15238387
RAND	_0.9	9.64942595
RAND	_0.9	12.68656488
RAND	_0.9	13.4482672
RAND	_0.9	9.9835446
RAND	_0.9	4.753346975
RAND	_0.9	12.19595624
RAND	_0.9	11.59623325
RAND	_0.9	9.543533021
RAND	_0.9	9.59381993
RAND	_0.9	7.6353689
RAND	_0.9	9.98638543
RAND	_0.9	6.535231726
RAND	_0.9	6.35644108
RAND	_0.9	19.20748772
RAND	_0.9	6.9666172
RAND	_0.9	13.45262393
RAND	_0.9	10.52394264
RAND	_0.9	14.4447319
RAND	_0.9	11.49138014
RAND	_0.9	9.543647998
RAND	_0.9	7.97083219
RAND	_0.9	6.47286408
RAND	_0.9	13.119067
RAND	_0.9	6.771402531
RAND	_0.9	10.4375028
RAND	_0.9	14.25990605
RAND	_0.9	0.466628653
RAND	_0.9	9.84754452
RAND	_0.9	12.99679583
RAND	_0.9	10.15631206
RAND	_0.9	13.52944117
RAND	_0.9	9.85433488
RAND	_0.9	8.48243734
RAND	_0.9	12.12140253
RAND	_0.9	13.18536231
RAND	_0.9	14.08286368
RAND	_0.9	11.5740726
RAND	_0.9	9.394017185
RAND	_0.9	10.21400897
RAND	_0.9	10.23872538
RAND	_0.9	11.11401306
RAND	_0.9	16.34568542
RAND	_0.9	14.811155
RAND	_0.9	6.74720278
RAND	_0.9	8.42107755
RAND	_0.9	12.53082053
RAND	_0.9	9.6463667
RAND	_0.9	5.978835565
RAND	_0.9	8.309754441
RAND	_0.9	8.93408956
RAND	_0.9	11.20195809
RAND	_0.9	15.63085929
RAND	_0.9	12.23945809
RAND	_0.9	7.99909668
RAND	_0.9	10.64854344
RAND	_0.9	7.629605837
RAND	_0.9	17.04956184
RAND	_0.9	14.4695231
RAND	_0.9	12.11159927
RAND	_0.9	10.16584698
RAND	_0.9	12.92369117
RAND	_0.9	12.94999419
RAND	_0.9	8.22493228
RAND	_0.9	10.39495552
RAND	_0.9	12.98189433
RAND	_0.9	8.87546158
RAND	_0.9	13.4471143
RAND	_0.9	16.84025951
RAND	_0.9	9.92127136
RAND	_0.9	10.14276309
RAND	_0.9	7.96922454
RAND	_0.9	10.57973586
RAND	_0.9	11.02723726
RAND	_0.9	12.0852213
RAND	_0.9	7.223448028
RAND	_0.9	8.29017205
HITRT	_0.9	8.091912646
HITRT	_0.9	11.15699129
HITRT	_0.9	10.79531621
HITRT	_0.9	8.97181802
HITRT	_0.9	10.2450243
HITRT	_0.9	14.05833429
HITRT	_0.9	10.6715889
HITRT	_0.9	5.90504285
HITRT	_0.9	5.66930664
HITRT	_0.9	7.292599055
HITRT	_0.9	7.99105038
HITRT	_0.9	14.54082027
HITRT	_0.9	10.32637003
HITRT	_0.9	6.557418564
HITRT	_0.9	6.28044762
HITRT	_0.9	9.575903116
HITRT	_0.9	14.5155946
HITRT	_0.9	7.374117545
HITRT	_0.9	11.96513202
HITRT	_0.9	11.71898543
HITRT	_0.9	6.10884823
HITRT	_0.9	9.9835446
HITRT	_0.9	5.263982877
HITRT	_0.9	9.62859844
HITRT	_0.9	6.828243
HITRT	_0.9	6.05056638
HITRT	_0.9	6.03695317
HITRT	_0.9	5.245560843
HITRT	_0.9	9.91584698
HITRT	_0.9	5.58668031
HITRT	_0.9	7.52697061
HITRT	_0.9	8.155136708
HITRT	_0.9	5.4083592
HITRT	_0.9	7.70034093
HITRT	_0.9	7.196881247
HITRT	_0.9	7.82203608
HITRT	_0.9	6.734707932
HITRT	_0.9	12.44503275
HITRT	_0.9	8.91108906
HITRT	_0.9	11.17048279
HITRT	_0.9	7.8223595
HITRT	_0.9	8.908212
HITRT	_0.9	5.3906811
HITRT	_0.9	13.10396012
HITRT	_0.9	8.771509593
HITRT	_0.9	8.74280457
HITRT	_0.9	11.80130039
HITRT	_0.9	6.165831137
HITRT	_0.9	17.02515481
HITRT	_0.9	13.52944117
HITRT	_0.9	6.10268759
HITRT	_0.9	7.53945317
HITRT	_0.9	11.35623639
HITRT	_0.9	10.31221574
HITRT	_0.9	6.652518486
HITRT	_0.9	4.6248805
HITRT	_0.9	7.264542667
HITRT	_0.9	6.12716103
HITRT	_0.9	3.8887657
HITRT	_0.9	7.04704512
HITRT	_0.9	10.88399889
HITRT	_0.9	12.45052451
HITRT	_0.9	5.30840237
HITRT	_0.9	5.78945806
HITRT	_0.9	11.04085471
HITRT	_0.9	11.92278953
HITRT	_0.9	9.61218045
HITRT	_0.9	4.323883793
HITRT	_0.9	8.93408956
HITRT	_0.9	6.03736324
HITRT	_0.9	7.744634949
HITRT	_0.9	5.080507807
HITRT	_0.9	10.32127136
HITRT	_0.9	8.01118661
HITRT	_0.9	8.272853576
HITRT	_0.9	10.39006033
HITRT	_0.9	4.54636907
HITRT	_0.9	8.49645743
HITRT	_0.9	4.659415038
HITRT	_0.9	11.12230035
HITRT	_0.9	9.74419733
HITRT	_0.9	7.540794349
HITRT	_0.9	10.88727055
HITRT	_0.9	6.92880206
HITRT	_0.9	8.875461576
HITRT	_0.9	8.95117323
HITRT	_0.9	7.46358395
HITRT	_0.9	12.52690868
HITRT	_0.9	8.66318111
HITRT	_0.9	11.77285284
HITRT	_0.9	8.25215275
HITRT	_0.9	11.12279142
HITRT	_0.9	7.69429231
HITRT	_0.9	7.3333522
HITRT	_0.9	8.869936801
HITRT	_0.9	10.89182964
LOTRT	_0.9	13.20703916
LOTRT	_0.9	0.65861127
LOTRT	_0.9	0.865769404
LOTRT	_0.9	2.442596368
LOTRT	_0.9	5.90504285
LOTRT	_0.9	2.65706924
LOTRT	_0.9	11.53642589
LOTRT	_0.9	1.971337984
LOTRT	_0.9	1.171444186
LOTRT	_0.9	14.5155946
LOTRT	_0.9	7.374117545
LOTRT	_0.9	0.65214976
LOTRT	_0.9	1.21167277
LOTRT	_0.9	9.983544605
LOTRT	_0.9	2.389914448
LOTRT	_0.9	1.02565055
LOTRT	_0.9	6.05056638
LOTRT	_0.9	3.739132571
LOTRT	_0.9	2.13306579
LOTRT	_0.9	0.86299474
LOTRT	_0.9	8.155136708
LOTRT	_0.9	3.28777155
LOTRT	_0.9	1.37773587
LOTRT	_0.9	3.436603046
LOTRT	_0.9	7.822036081
LOTRT	_0.9	1.969038994
LOTRT	_0.9	0.783256555
LOTRT	_0.9	3.248601967
LOTRT	_0.9	0.660895417
LOTRT	_0.9	2.5149356
LOTRT	_0.9	5.3906811
LOTRT	_0.9	2.73689748
LOTRT	_0.9	2.36205463
LOTRT	_0.9	1.368572578
LOTRT	_0.9	0.75932342
LOTRT	_0.9	13.52944117
LOTRT	_0.9	3.60513118
LOTRT	_0.9	1.584644208
LOTRT	_0.9	6.12716103
LOTRT	_0.9	3.6177567
LOTRT	_0.9	0.867740574
LOTRT	_0.9	3.193521555
LOTRT	_0.9	1.37035314
LOTRT	_0.9	2.732539427
LOTRT	_0.9	1.57266731
LOTRT	_0.9	11.39411986
LOTRT	_0.9	3.552357471
LOTRT	_0.9	1.468949516
LOTRT	_0.9	1.33732232
LOTRT	_0.9	1.121403527
LOTRT	_0.9	1.010928386
LOTRT	_0.9	2.162758464
LOTRT	_0.9	1.629037874
LOTRT	_0.9	1.120190881
LOTRT	_0.9	8.87546158
LOTRT	_0.9	1.765032
LOTRT	_0.9	2.643387643
LOTRT	_0.9	1.890416517
LOTRT	_0.9	1.18608463
LOTRT	_0.9	2.15014242
LOTRT	_0.9	1.10120082
LOTRT	_0.9	0.94967612
